index,TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,target
1574,18.350000000000023,2023-09-18 16:40:59,Debit,Nashville,Branch,21.0,Student,78.0,1.0,1293.3900000000003,2024-11-04 08:10:06,1
1576,65.11000000000001,2023-09-07 16:47:49,Debit,Nashville,ATM,34.0,Engineer,150.0,1.0,8485.14,2024-11-04 08:08:55,1
1578,137.48,2023-11-27 17:34:33,Debit,Seattle,Branch,55.0,Doctor,47.0,1.0,14273.42,2024-11-04 08:08:46,2
1579,398.36,2023-06-27 16:52:00,Debit,Columbus,ATM,22.0,Student,56.0,1.0,1863.6999999999998,2024-11-04 08:09:08,3
1580,469.46,2023-11-08 18:24:56,Debit,New York,ATM,20.0,Student,149.0,1.0,8640.56,2024-11-04 08:09:58,2
1581,37.579999999999984,2023-04-17 18:22:37,Debit,Indianapolis,ATM,57.0,Doctor,182.0,1.0,259.4399999999996,2024-11-04 08:12:14,3
1582,160.24,2023-08-08 17:06:41,Debit,Washington,ATM,31.0,Engineer,15.0,1.0,5526.97,2024-11-04 08:09:07,1
1585,165.91,2023-03-15 17:40:16,Debit,Jacksonville,ATM,26.0,Student,84.0,1.0,587.1199999999999,2024-11-04 08:09:22,0
1586,211.36,2023-09-14 17:08:40,Debit,San Francisco,Branch,47.0,Engineer,194.0,1.0,4760.34,2024-11-04 08:11:24,1
1587,241.45,2023-07-24 16:02:33,Debit,Portland,Online,26.0,Student,158.0,1.0,1594.04,2024-11-04 08:08:42,1
1588,23.24000000000001,2023-04-13 16:41:41,Debit,Indianapolis,Branch,68.0,Doctor,129.0,1.0,13777.79,2024-11-04 08:10:55,3
1591,314.52,2023-03-20 17:21:43,Debit,Memphis,ATM,80.0,Retired,229.0,1.0,7071.32,2024-11-04 08:06:44,0
1593,854.64,2023-11-07 18:57:13,Debit,Fort Worth,Branch,56.0,Retired,118.0,1.0,2989.25,2024-11-04 08:08:54,2
1594,261.19,2023-01-12 17:12:22,Debit,Oklahoma City,ATM,64.0,Retired,52.0,1.0,7620.6,2024-11-04 08:09:48,0
1596,11.860000000000014,2023-09-05 16:43:36,Debit,Sacramento,Branch,31.0,Engineer,129.0,1.0,6782.61,2024-11-04 08:08:52,1
1597,122.65,2023-08-17 16:26:57,Debit,Columbus,Online,28.0,Student,41.0,1.0,1968.5100000000002,2024-11-04 08:06:57,1
1598,395.16,2023-07-24 16:14:05,Debit,Milwaukee,Online,56.0,Retired,17.0,1.0,5340.73,2024-11-04 08:11:15,1
1599,704.69,2023-07-18 17:22:49,Debit,Las Vegas,Online,51.0,Retired,150.0,1.0,3267.84,2024-11-04 08:10:51,1
1600,369.89,2023-10-18 16:44:36,Debit,San Antonio,ATM,69.0,Retired,69.0,1.0,6941.47,2024-11-04 08:11:27,2
1601,10.920000000000016,2023-10-20 17:48:44,Debit,Jacksonville,ATM,67.0,Retired,268.0,1.0,7567.2,2024-11-04 08:08:28,2
1602,199.14,2023-08-02 17:32:29,Debit,Seattle,Branch,31.0,Engineer,36.0,1.0,7001.25,2024-11-04 08:10:52,1
1603,109.43,2023-01-11 18:07:25,Debit,Denver,,70.0,Retired,140.0,1.0,1983.65,2024-11-04 08:09:49,0
1604,304.15,2023-11-28 16:09:34,Debit,Atlanta,Branch,20.0,Student,40.0,1.0,686.9099999999999,2024-11-04 08:10:17,2
1606,757.79,2023-01-02 16:30:09,Debit,Charlotte,Online,22.0,Student,117.0,1.0,1443.02,2024-11-04 08:08:27,0
1607,122.81,2023-10-24 16:12:19,Debit,San Jose,Branch,52.0,Doctor,12.0,1.0,8450.84,2024-11-04 08:09:37,2
1608,96.25,2023-07-27 16:01:41,Debit,Houston,Online,61.0,Retired,171.0,1.0,7996.7,2024-11-04 08:06:36,1
1610,142.55,2023-05-16 16:45:46,Debit,Kansas City,Online,67.0,Doctor,97.0,1.0,1262.6800000000003,2024-11-04 08:07:26,3
1612,24.860000000000014,2023-02-13 16:53:36,Debit,Jacksonville,Branch,58.0,Engineer,292.0,1.0,2591.65,2024-11-04 08:12:04,0
1613,103.07999999999998,2023-11-14 16:09:22,Debit,San Francisco,Online,60.0,Doctor,109.0,1.0,12002.16,2024-11-04 08:10:18,2
1614,116.26999999999998,2023-11-28 18:04:26,Debit,Portland,Online,57.0,Engineer,94.0,1.0,8726.92,2024-11-04 08:11:49,2
1620,206.84,2023-09-13 18:47:47,Debit,Philadelphia,Branch,20.0,Student,154.0,1.0,454.65999999999985,2024-11-04 08:10:50,1
1621,37.39999999999998,,Debit,Raleigh,ATM,20.0,Student,84.0,1.0,1519.5100000000002,2024-11-04 08:12:08,2
1622,154.21,2023-01-02 16:01:26,Debit,Miami,Online,46.0,Engineer,75.0,1.0,8045.77,2024-11-04 08:10:33,0
1623,199.37,2023-06-29 17:39:21,Debit,Chicago,Online,24.0,Student,79.0,1.0,1331.3000000000002,2024-11-04 08:08:44,3
1626,18.230000000000018,2023-03-22 17:31:23,Debit,Nashville,ATM,56.0,Engineer,27.999999999999986,1.0,8422.2,2024-11-04 08:11:20,0
1627,398.7,2023-08-28 16:02:11,Debit,Albuquerque,ATM,47.0,Doctor,276.0,1.0,7987.74,2024-11-04 08:09:04,1
1629,378.2,2023-01-09 17:12:40,Debit,Mesa,Branch,40.0,Engineer,167.0,1.0,7372.81,2024-11-04 08:11:02,0
1630,124.74000000000001,2023-11-27 16:33:20,Debit,Los Angeles,ATM,49.0,Engineer,33.0,1.0,2987.97,2024-11-04 08:08:17,2
1631,17.100000000000023,2023-12-25 16:56:06,Debit,Albuquerque,ATM,53.0,Retired,101.0,1.0,1619.54,2024-11-04 08:11:05,2
1632,287.05,2023-04-14 16:00:51,Debit,Milwaukee,ATM,22.0,Student,212.0,1.0,1204.6500000000005,2024-11-04 08:10:59,3
1633,874.72,2023-03-03 16:21:27,Debit,San Francisco,Online,28.0,Engineer,173.0,1.0,4630.58,2024-11-04 08:08:17,0
1637,348.44,2023-11-06 17:58:34,Debit,Baltimore,Online,24.0,Student,147.0,1.0,1022.9399999999996,2024-11-04 08:09:55,2
1638,128.4,2023-03-20 17:17:27,Debit,Tucson,ATM,69.0,Retired,31.0,1.0,2610.64,2024-11-04 08:11:44,0
1639,320.93,2023-06-22 16:05:35,Debit,Atlanta,Online,55.0,Engineer,178.0,1.0,9451.66,2024-11-04 08:10:27,3
1640,1.4100000000000819,2023-06-07 17:02:33,Debit,Sacramento,ATM,53.0,Retired,278.0,1.0,1244.17,2024-11-04 08:12:04,3
1641,50.52000000000001,2023-04-06 16:03:23,Debit,Los Angeles,Branch,54.0,Doctor,293.0,1.0,12815.24,2024-11-04 08:06:58,3
1643,12.939999999999998,2023-08-28 17:08:41,Debit,Fresno,Branch,23.0,Student,158.0,1.0,921.2299999999996,2024-11-04 08:10:32,1
1644,329.75,2023-12-25 17:31:53,Debit,Sacramento,Online,56.0,Retired,211.0,1.0,6009.43,2024-11-04 08:09:57,2
1646,40.79000000000002,2023-11-17 16:40:09,Debit,Milwaukee,ATM,18.0,Student,80.0,1.0,1769.33,2024-11-04 08:11:29,2
1648,150.6,2023-04-17 17:43:23,Debit,Miami,ATM,69.0,Retired,59.0,1.0,3240.14,2024-11-04 08:07:30,3
1649,29.5,2023-07-20 18:26:11,Debit,San Antonio,Online,73.0,Retired,129.0,1.0,1229.3199999999997,2024-11-04 08:09:30,1
1650,54.34,2023-12-25 18:03:33,Debit,Albuquerque,ATM,65.0,Doctor,46.0,1.0,8019.89,2024-11-04 08:11:47,2
1651,18.25,2023-08-16 16:41:21,Debit,Kansas City,ATM,53.0,Doctor,18.0,1.0,14328.29,2024-11-04 08:08:43,1
1652,633.87,2023-12-08 16:06:14,Debit,Kansas City,Online,27.0,Student,175.0,1.0,330.15999999999985,2024-11-04 08:09:58,2
1653,81.15,2023-02-17 16:28:12,Debit,Miami,ATM,19.0,Student,114.0,1.0,1595.2600000000002,2024-11-04 08:09:07,0
1654,83.94999999999999,2023-06-14 16:16:25,Debit,New York,Online,75.0,Retired,170.0,1.0,7413.18,2024-11-04 08:06:37,3
1656,172.68,2023-02-20 16:07:41,Debit,Baltimore,ATM,33.0,Doctor,17.0,1.0,10724.95,2024-11-04 08:07:49,0
1657,139.87999999999997,2023-01-23 16:05:26,Debit,Colorado Springs,ATM,34.0,Engineer,162.0,1.0,2969.71,2024-11-04 08:07:25,0
1658,165.55,2023-10-02 18:21:39,Debit,Dallas,Branch,28.0,Student,115.0,1.0,761.7799999999997,2024-11-04 08:08:55,1
1660,285.69,2023-12-06 18:15:42,Debit,Miami,ATM,63.0,Retired,35.0,1.0,2552.54,2024-11-04 08:07:59,2
1661,532.4,2023-08-24 16:46:58,Debit,Jacksonville,ATM,22.0,Student,149.0,1.0,1033.73,2024-11-04 08:09:47,1
1662,293.85,2023-08-10 16:23:08,Debit,Charlotte,Online,25.0,Student,144.0,1.0,1919.9700000000003,2024-11-04 08:09:31,1
1663,27.939999999999998,2023-11-03 18:44:38,Debit,Atlanta,Branch,79.0,Retired,120.0,1.0,1893.44,2024-11-04 08:08:30,2
1664,270.36,2023-03-03 16:57:11,Debit,Oklahoma City,ATM,25.0,Student,37.0,1.0,1783.04,2024-11-04 08:07:51,0
1666,506.03,2023-07-12 16:14:08,Debit,Detroit,Branch,21.0,Student,21.0,1.0,1123.8900000000008,2024-11-04 08:09:26,1
1667,206.95,2023-08-03 16:19:27,Debit,Seattle,Branch,22.0,Student,31.0,1.0,1817.65,2024-11-04 08:07:36,1
1668,350.96,2023-06-08 16:26:48,Debit,Tucson,ATM,63.0,Retired,167.0,1.0,5463.94,2024-11-04 08:08:03,3
1669,261.63,2023-05-29 18:27:43,Debit,Chicago,Branch,20.0,Student,150.0,1.0,477.02999999999975,2024-11-04 08:09:33,3
1670,46.120000000000005,2023-06-05 17:28:06,Debit,Fresno,Branch,59.0,Doctor,30.0,1.0,8874.01,2024-11-04 08:08:32,3
1673,331.66,2023-09-11 17:52:59,Debit,Las Vegas,ATM,76.0,Retired,145.0,1.0,7216.3,2024-11-04 08:08:23,1
1675,49.84000000000003,2023-10-13 16:05:10,Debit,Chicago,ATM,49.0,Doctor,146.0,1.0,7872.04,2024-11-04 08:07:16,2
1676,556.04,2023-07-10 16:41:50,Debit,Denver,ATM,72.0,Retired,27.0,1.0,5200.04,2024-11-04 08:07:38,3
1678,745.95,2023-12-15 16:38:43,Debit,Memphis,ATM,58.0,Doctor,127.0,1.0,13264.14,,2
1679,67.25,2023-07-03 16:38:45,Debit,Miami,Online,19.0,Student,157.0,1.0,467.39999999999964,2024-11-04 08:11:37,3
1680,93.62999999999997,2023-08-21 18:11:41,Debit,New York,ATM,29.0,Engineer,141.0,1.0,9873.62,2024-11-04 08:09:57,1
1681,74.11000000000001,2023-07-18 16:05:40,Debit,San Jose,Branch,22.0,,49.0,1.0,1257.9,2024-11-04 08:09:02,1
1684,291.27,2023-06-19 17:58:54,Debit,Detroit,Branch,77.0,Retired,121.0,1.0,6878.86,2024-11-04 08:10:16,3
1687,98.41,2023-06-12 17:09:42,Debit,Sacramento,Online,27.0,Student,48.0,1.0,912.71,2024-11-04 08:08:45,3
1693,127.57,2023-02-27 17:17:05,Debit,Nashville,ATM,52.0,Retired,75.0,1.0,6118.2,2024-11-04 08:10:45,0
1694,392.05,2023-06-19 16:32:01,Debit,Denver,ATM,60.0,Engineer,172.0,1.0,4383.69,2024-11-04 08:06:25,3
1696,849.76,2023-08-16 16:28:30,Debit,Seattle,ATM,25.0,Student,269.0,1.0,373.8800000000001,2024-11-04 08:07:50,1
1697,172.5,2023-11-14 16:23:09,Debit,Columbus,Online,68.0,Doctor,31.0,1.0,6851.16,2024-11-04 08:11:14,2
1699,152.34,2023-10-12 17:10:20,Debit,Omaha,Branch,55.0,Doctor,115.0,1.0,6853.51,2024-11-04 08:08:11,2
1700,21.129999999999995,2023-04-25 16:11:22,Debit,Dallas,Branch,28.0,Student,153.0,1.0,948.6999999999998,2024-11-04 08:10:17,3
1701,111.55000000000004,2023-12-28 16:27:12,Debit,Denver,ATM,46.0,Doctor,101.0,1.0,12221.17,2024-11-04 08:08:09,2
1704,148.77,2023-03-30 18:20:58,Debit,San Jose,Branch,67.0,Retired,175.0,1.0,2138.42,2024-11-04 08:11:51,0
1705,14.079999999999984,2023-02-06 18:18:26,Debit,,Branch,57.0,Retired,154.0,1.0,3908.65,2024-11-04 08:08:27,0
1709,180.94,2023-07-24 16:41:18,Debit,Raleigh,Branch,75.0,Retired,57.0,1.0,7659.99,2024-11-04 08:10:34,1
1710,77.9,2023-12-25 17:42:00,Debit,Washington,Branch,21.0,Student,128.0,1.0,664.7200000000003,2024-11-04 08:08:41,2
1713,100.68,2023-01-12 16:44:29,Debit,Memphis,Online,63.0,Retired,139.0,1.0,1123.75,2024-11-04 08:12:10,0
1714,589.64,2023-09-21 16:05:38,Debit,Charlotte,Online,62.0,Retired,210.0,1.0,2039.4,2024-11-04 08:11:53,1
1716,651.55,2023-03-10 17:34:34,Debit,Phoenix,Online,72.0,Retired,82.0,1.0,2325.78,2024-11-04 08:09:47,0
1717,80.97,2023-01-09 17:27:58,Debit,Seattle,Online,38.0,Doctor,157.0,1.0,5926.31,2024-11-04 08:09:06,0
1718,191.89,2023-06-27 16:37:04,Debit,San Antonio,Branch,25.0,Student,13.999999999999986,1.0,399.5699999999997,2024-11-04 08:09:55,3
1720,201.53,2023-11-06 16:31:43,Debit,Tucson,Online,68.0,Retired,287.0,1.0,2732.86,2024-11-04 08:12:21,2
1721,8.449999999999989,2023-02-10 17:45:34,Debit,Philadelphia,ATM,22.0,Student,141.0,1.0,1115.3000000000002,2024-11-04 08:07:47,0
1722,435.98,2023-10-12 16:29:09,Debit,Mesa,Branch,30.0,Engineer,105.0,1.0,7334.08,2024-11-04 08:11:05,2
1724,16.269999999999982,2023-02-13 17:58:45,Debit,Atlanta,ATM,57.0,Doctor,44.0,1.0,10971.32,2024-11-04 08:09:04,0
1725,290.86,2023-06-05 17:45:07,Debit,Louisville,Online,45.0,Doctor,36.0,1.0,14631.88,2024-11-04 08:10:45,3
1726,85.73000000000002,2023-03-01 16:09:58,Debit,Virginia Beach,ATM,41.0,Doctor,266.0,1.0,14928.35,2024-11-04 08:08:37,0
1728,40.02999999999997,2023-01-09 17:17:53,Debit,Omaha,Branch,23.0,Student,200.0,1.0,6408.8,2024-11-04 08:12:08,0
1730,346.12,2023-12-29 17:55:30,Debit,San Francisco,Branch,44.0,Doctor,12.0,1.0,13084.27,2024-11-04 08:11:00,2
1732,252.93,2023-02-06 16:05:08,Debit,Portland,ATM,75.0,Retired,222.0,1.0,2760.37,2024-11-04 08:07:53,0
1735,58.69999999999999,2023-03-03 16:00:01,Debit,New York,,67.0,Doctor,141.0,1.0,8937.35,2024-11-04 08:07:12,0
1736,7.560000000000002,2023-02-06 16:38:45,Debit,Milwaukee,ATM,40.0,Doctor,145.0,1.0,8528.72,2024-11-04 08:07:19,0
1737,540.4,2023-02-22 16:42:17,Debit,Houston,Branch,45.0,Doctor,272.0,1.0,425.77000000000044,2024-11-04 08:06:52,0
1738,264.14,2023-07-28 17:36:30,Debit,Baltimore,ATM,64.0,Doctor,125.0,1.0,8459.26,2024-11-04 08:07:21,1
1739,248.15,2023-06-15 16:41:00,Debit,Milwaukee,ATM,75.0,Retired,202.0,1.0,2649.23,2024-11-04 08:08:53,3
1740,24.339999999999975,2023-11-29 17:15:02,Debit,Raleigh,Branch,54.0,Engineer,110.0,1.0,6659.12,2024-11-04 08:09:23,2
1741,428.61,2023-01-09 16:12:00,Debit,Fort Worth,ATM,66.0,Doctor,62.0,1.0,11937.04,2024-11-04 08:09:42,0
1743,165.8,2023-05-04 17:46:15,Debit,Nashville,Online,60.0,Engineer,287.0,1.0,2064.76,2024-11-04 08:07:57,3
1744,289.18,2023-08-29 16:17:55,Debit,Baltimore,ATM,65.0,Retired,64.0,1.0,3139.75,2024-11-04 08:11:11,1
1745,125.38999999999999,2023-07-31 16:52:24,Debit,Los Angeles,ATM,21.0,Student,140.0,1.0,202.6899999999996,2024-11-04 08:06:49,1
1746,305.18,2023-06-05 17:48:33,Debit,Chicago,Online,58.0,Retired,216.0,1.0,4474.2,2024-11-04 08:08:22,3
1749,42.09,2023-01-20 18:31:25,Debit,Denver,Branch,29.0,Engineer,118.0,1.0,5526.28,2024-11-04 08:06:50,0
1750,607.28,2023-01-23 16:47:11,Debit,Baltimore,ATM,32.0,Doctor,84.0,1.0,9679.68,2024-11-04 08:10:16,0
1751,91.89999999999998,2023-05-15 16:19:03,Debit,Chicago,Online,77.0,Retired,125.0,1.0,1033.9400000000005,2024-11-04 08:10:48,3
1752,303.43,2023-06-06 17:32:57,Debit,Virginia Beach,Branch,22.0,Student,30.0,1.0,1833.2399999999998,2024-11-04 08:08:11,3
1753,668.78,2023-10-23 17:25:04,Debit,Mesa,ATM,20.0,Student,141.0,1.0,983.6800000000003,2024-11-04 08:09:12,2
1755,247.93,2023-08-14 18:08:27,Debit,Indianapolis,Branch,37.0,Engineer,79.0,1.0,9801.48,2024-11-04 08:09:24,1
1756,34.670000000000016,2023-04-25 16:34:55,Debit,Chicago,Online,19.0,Student,71.0,1.0,888.6000000000004,2024-11-04 08:11:38,3
1758,148.26,2023-05-08 17:33:08,Debit,Omaha,ATM,25.0,Student,57.0,1.0,958.6999999999998,2024-11-04 08:12:13,3
1760,373.99,2023-10-23 16:27:20,Debit,Sacramento,ATM,60.0,Doctor,140.0,1.0,8590.5,2024-11-04 08:07:10,2
1762,819.48,2023-10-05 16:27:27,Debit,Virginia Beach,ATM,25.0,Student,26.0,1.0,1804.5,2024-11-04 08:08:37,1
1763,14.0,2023-09-06 16:24:45,Debit,San Antonio,ATM,49.0,Engineer,173.0,1.0,7975.18,2024-11-04 08:09:26,1
1764,57.16,2023-06-15 18:45:38,Debit,Columbus,ATM,40.0,Engineer,74.0,1.0,222.22000000000025,2024-11-04 08:08:46,3
1765,282.26,2023-06-26 16:55:17,Debit,Memphis,Online,37.0,Engineer,278.0,1.0,6857.2,2024-11-04 08:08:20,3
1767,473.2,2023-08-07 16:02:07,Debit,Houston,Online,34.0,Doctor,173.0,1.0,248.52000000000044,2024-11-04 08:10:30,1
1768,192.97,2023-03-13 16:10:01,Debit,Sacramento,ATM,59.0,Retired,140.0,1.0,3019.04,2024-11-04 08:06:34,0
1769,168.99,2023-05-01 18:38:15,Debit,Baltimore,ATM,18.0,Student,203.0,1.0,1523.5699999999997,2024-11-04 08:10:01,3
1770,1.82000000000005,2023-04-13 17:35:38,Debit,San Francisco,Online,80.0,Retired,60.0,1.0,5571.39,2024-11-04 08:09:18,3
1771,40.89999999999998,2023-06-01 18:27:12,Debit,Charlotte,ATM,55.0,Doctor,37.0,1.0,1514.3400000000001,2024-11-04 08:11:02,3
1772,78.91,2023-03-01 17:07:06,Debit,Sacramento,Online,61.0,Doctor,157.0,1.0,1817.4300000000003,2024-11-04 08:10:43,0
1776,148.13,2023-03-17 16:34:52,Debit,Phoenix,Branch,58.0,Retired,56.0,1.0,2189.38,2024-11-04 08:07:00,0
1777,164.52,2023-12-25 16:11:46,Debit,Dallas,ATM,61.0,Doctor,162.0,1.0,11036.74,2024-11-04 08:11:17,2
1778,720.89,2023-12-18 17:10:48,Debit,Indianapolis,ATM,27.0,Student,120.0,1.0,447.0600000000004,2024-11-04 08:10:01,2
1779,268.7,2023-10-03 16:16:01,Debit,Milwaukee,ATM,53.0,Retired,63.0,1.0,2104.74,2024-11-04 08:06:40,1
1780,637.34,2023-09-01 16:19:43,Debit,Indianapolis,ATM,51.0,Retired,278.0,1.0,5183.5,2024-11-04 08:09:55,1
1782,418.02,2023-06-06 17:56:44,Debit,Los Angeles,ATM,46.0,Doctor,110.0,1.0,11011.86,2024-11-04 08:06:33,3
1784,251.4,2023-07-05 16:52:09,Debit,Tucson,ATM,57.0,Retired,178.0,1.0,2561.67,2024-11-04 08:11:03,3
1785,184.56,2023-11-30 16:07:36,Debit,Virginia Beach,Online,21.0,Student,93.0,1.0,1549.27,2024-11-04 08:06:41,2
1786,33.75999999999999,2023-01-16 17:39:25,Debit,Seattle,Online,26.0,Engineer,227.0,1.0,3253.51,2024-11-04 08:08:48,0
1790,42.56,2023-07-31 16:25:38,Debit,Fresno,Online,18.0,Student,146.0,1.0,4361.44,2024-11-04 08:07:12,1
1791,680.76,2023-02-27 16:38:41,Debit,,Branch,21.0,Student,165.0,1.0,572.9700000000003,2024-11-04 08:09:04,0
1792,53.829999999999984,2023-05-31 17:21:07,Debit,Baltimore,Branch,70.0,Retired,131.0,1.0,4580.59,2024-11-04 08:11:45,3
1793,11.089999999999975,2023-10-31 16:54:40,Debit,Charlotte,Branch,51.0,Engineer,95.0,1.0,2990.05,2024-11-04 08:10:21,2
1794,37.81,2023-07-24 16:44:34,Debit,,Branch,63.0,Retired,195.0,1.0,5208.98,2024-11-04 08:11:06,1
1795,449.18,2023-12-25 17:01:44,Debit,Denver,Online,67.0,Retired,50.0,1.0,1025.9900000000002,2024-11-04 08:09:23,2
1797,297.6,2023-10-03 16:48:49,Debit,Milwaukee,Online,39.0,Doctor,162.0,1.0,1461.17,2024-11-04 08:09:49,1
1798,683.75,2023-02-20 18:56:31,Debit,Las Vegas,Branch,32.0,Doctor,106.0,1.0,6333.72,2024-11-04 08:07:48,0
1800,315.94,2023-09-29 18:23:17,Debit,Omaha,ATM,78.0,Retired,93.0,1.0,4273.99,2024-11-04 08:06:28,1
1803,216.03,2023-10-27 18:28:05,Debit,Boston,ATM,42.0,Doctor,300.0,1.0,10462.77,2024-11-04 08:09:44,2
1804,17.420000000000016,2023-11-08 17:24:54,Debit,Dallas,ATM,74.0,Retired,150.0,1.0,6851.31,2024-11-04 08:12:14,2
1805,491.91,2023-01-09 17:15:18,Debit,Milwaukee,Online,78.0,Retired,155.0,1.0,2421.94,2024-11-04 08:09:09,0
1807,218.07,2023-11-06 18:42:53,Debit,Austin,Branch,23.0,Student,243.0,1.0,443.6199999999999,2024-11-04 08:06:31,2
1810,613.21,2023-03-15 17:45:31,Debit,Tucson,ATM,61.0,Retired,157.0,1.0,3279.12,2024-11-04 08:10:22,0
1811,73.82999999999998,2023-01-05 18:29:09,Debit,Las Vegas,Online,69.0,Doctor,69.0,1.0,6020.29,2024-11-04 08:06:50,0
1812,67.32999999999998,2023-04-13 18:15:52,Debit,Detroit,Online,59.0,Engineer,36.0,1.0,5925.98,2024-11-04 08:07:11,3
1813,26.920000000000016,2023-05-18 18:15:02,Debit,Indianapolis,ATM,62.0,Retired,43.000000000000014,1.0,1674.94,2024-11-04 08:07:16,3
1814,18.30000000000001,2023-02-13 16:21:46,Debit,Mesa,Online,48.0,Engineer,155.0,1.0,3733.52,2024-11-04 08:08:03,0
1815,317.94,2023-01-25 17:46:40,Debit,Los Angeles,ATM,54.0,Engineer,124.0,1.0,2996.51,2024-11-04 08:11:41,0
1816,179.38,2023-03-13 17:16:57,Debit,Mesa,Online,40.0,Doctor,173.0,1.0,11666.18,2024-11-04 08:10:30,0
1818,13.920000000000016,2023-05-29 17:30:14,Debit,Los Angeles,ATM,37.0,Engineer,209.0,1.0,2735.84,2024-11-04 08:09:58,3
1819,365.43,2023-11-23 16:51:06,Debit,Portland,ATM,25.0,Student,176.0,1.0,1073.5100000000002,2024-11-04 08:09:24,2
1820,263.59,2023-01-23 16:03:04,Debit,Dallas,Branch,71.0,Retired,16.0,1.0,6996.35,2024-11-04 08:12:00,0
1821,54.80000000000001,2023-06-01 16:15:49,Debit,Albuquerque,Branch,34.0,Engineer,140.0,1.0,4943.49,2024-11-04 08:08:57,3
1823,31.389999999999986,2023-01-09 17:09:31,Debit,Tucson,ATM,20.0,Student,15.0,1.0,998.4899999999998,2024-11-04 08:06:27,0
1824,93.82,2023-06-26 17:37:20,Debit,,Online,39.0,Engineer,176.0,1.0,8422.06,2024-11-04 08:11:15,3
1825,5.7099999999999795,2023-12-01 17:35:32,Debit,Tucson,Branch,21.0,Student,106.0,1.0,1285.42,2024-11-04 08:10:30,2
1826,178.39,2023-08-15 18:22:03,Debit,Tucson,Online,34.0,Engineer,98.0,1.0,8469.43,2024-11-04 08:09:32,1
1827,126.91,2023-08-23 16:04:43,Debit,,ATM,22.0,Student,42.0,1.0,692.6900000000005,2024-11-04 08:08:11,1
1828,36.09000000000003,2023-06-16 16:19:02,Debit,Columbus,Branch,53.0,Doctor,167.0,1.0,12319.26,2024-11-04 08:07:59,3
1829,91.77000000000001,2023-03-15 17:39:11,Debit,Omaha,Branch,51.0,Doctor,174.0,1.0,9240.73,2024-11-04 08:07:12,0
1830,198.92000000000002,2023-10-23 16:47:56,Debit,,Online,36.0,Engineer,100.0,1.0,2854.66,2024-11-04 08:10:19,2
1831,137.81,2023-10-26 16:52:14,Debit,Detroit,Branch,58.0,Engineer,44.0,1.0,2631.47,2024-11-04 08:07:40,2
1833,133.07,2023-09-13 16:22:48,Debit,Sacramento,Branch,21.0,Student,155.0,1.0,1670.9899999999998,2024-11-04 08:08:41,1
1834,1.1399999999999864,2023-10-23 16:15:08,Debit,Indianapolis,Branch,43.0,Doctor,137.0,1.0,13913.92,2024-11-04 08:11:37,2
1835,256.34,2023-08-21 16:42:02,Debit,Kansas City,Branch,69.0,Retired,99.0,1.0,7471.63,2024-11-04 08:07:03,1
1836,56.110000000000014,2023-03-27 17:25:28,Debit,Boston,Branch,36.0,Doctor,109.0,1.0,11123.65,2024-11-04 08:06:58,0
1837,118.1,2023-09-25 16:07:30,Debit,Fort Worth,ATM,50.0,Engineer,50.0,1.0,7976.6,2024-11-04 08:12:07,1
1840,237.97,2023-01-09 17:26:46,Debit,Columbus,ATM,69.0,Doctor,69.0,1.0,13486.15,2024-11-04 08:06:37,0
1841,684.96,2023-01-09 16:19:47,Debit,Mesa,ATM,21.0,Student,31.0,1.0,526.6700000000001,2024-11-04 08:07:05,0
1842,878.63,2023-04-06 16:59:33,Debit,Columbus,ATM,60.0,Engineer,139.0,1.0,4954.37,2024-11-04 08:07:05,3
1843,276.56,2023-04-10 17:26:14,Debit,Austin,Branch,68.0,Doctor,15.0,1.0,8942.58,2024-11-04 08:08:57,3
1844,8.75,2023-06-15 16:10:51,Debit,Louisville,ATM,79.0,Retired,199.0,1.0,4044.62,2024-11-04 08:10:17,3
1845,637.48,2023-09-18 16:27:52,Debit,Colorado Springs,Online,65.0,Retired,207.0,1.0,4148.85,2024-11-04 08:08:09,1
1846,103.15,2023-08-30 17:56:47,Debit,San Diego,Branch,51.0,Doctor,179.0,1.0,11388.15,2024-11-04 08:07:27,1
1847,505.6,2023-02-14 17:56:46,Debit,Denver,Branch,52.0,Retired,183.0,1.0,5347.57,2024-11-04 08:10:09,0
1848,371.86,2023-02-20 17:28:57,Debit,Miami,ATM,46.0,Doctor,91.0,1.0,1329.4499999999998,2024-11-04 08:08:19,0
1849,14.259999999999991,2023-11-27 17:04:28,Debit,Virginia Beach,Branch,50.0,Engineer,37.0,1.0,2475.65,2024-11-04 08:09:14,2
1850,13.160000000000025,2023-05-01 17:36:10,Debit,Mesa,Branch,43.0,Engineer,98.0,1.0,1019.4600000000005,2024-11-04 08:10:30,3
1852,73.00999999999999,2023-05-09 17:02:28,Debit,Houston,ATM,56.0,Retired,101.0,1.0,2833.12,2024-11-04 08:09:48,3
1854,150.29999999999998,2023-08-07 17:25:53,Debit,Las Vegas,Online,41.0,Doctor,204.0,1.0,14371.08,2024-11-04 08:08:30,1
1855,23.69999999999999,2023-10-26 17:51:32,Debit,San Francisco,ATM,46.0,Doctor,32.0,1.0,7947.44,2024-11-04 08:11:44,2
